,Pd_4dx2-y2
-23.1865,0.0
-23.1765,0.0
-23.1665,0.0
-23.1565,0.0
-23.1465,0.0
-23.136499999999998,0.0
-23.1265,0.0
-23.1165,0.0
-23.1065,0.0
-23.0965,0.0
-23.0865,0.0
-23.0765,0.0
-23.0665,0.0
-23.0565,0.0
-23.046499999999998,0.0
-23.0365,0.0
-23.0265,0.0
-23.0165,0.0
-23.0065,0.0
-22.9965,0.0
-22.9865,0.0
-22.976499999999998,0.0
-22.9665,0.0
-22.9565,0.0
-22.9465,0.0
-22.9365,0.0
-22.9265,0.0
-22.9165,0.0
-22.9065,0.0
-22.8965,0.0
-22.886499999999998,0.0
-22.8765,0.0
-22.8665,0.0
-22.8565,0.0
-22.8465,0.0
-22.8365,0.0
-22.8265,0.0
-22.8165,0.0
-22.8065,0.0
-22.796499999999998,0.0
-22.7865,0.0
-22.7765,0.0
-22.7665,0.0
-22.7565,0.0
-22.7465,0.0
-22.7365,0.0
-22.726499999999998,0.0
-22.7165,0.0
-22.7065,0.0
-22.6965,0.0
-22.6865,0.0
-22.6765,0.0
-22.6665,0.0
-22.6565,0.0
-22.6465,0.0
-22.636499999999998,0.0
-22.6265,0.0
-22.6165,0.0
-22.6065,0.0
-22.5965,0.0
-22.5865,0.0
-22.5765,0.0
-22.5665,0.0
-22.5565,0.0
-22.546499999999998,0.0
-22.5365,0.0
-22.5265,0.0
-22.5165,0.0
-22.5065,0.0
-22.4965,0.0
-22.4865,0.0
-22.476499999999998,0.0
-22.4665,0.0
-22.4565,0.0
-22.4465,0.0
-22.4365,0.0
-22.4265,0.0
-22.4165,0.0
-22.4065,0.0
-22.3965,0.0
-22.386499999999998,0.0
-22.3765,0.0
-22.3665,0.0
-22.3565,0.0
-22.3465,0.0
-22.3365,0.0
-22.3265,0.0
-22.3165,0.0
-22.3065,0.0
-22.296499999999998,0.0
-22.2865,0.0
-22.2765,0.0
-22.2665,0.0
-22.2565,0.0
-22.2465,0.0
-22.2365,0.0
-22.226499999999998,0.0
-22.2165,0.0
-22.2065,0.0
-22.1965,0.0
-22.1865,0.0
-22.1765,0.0
-22.1665,0.0
-22.1565,0.0
-22.1465,0.0
-22.136499999999998,0.0
-22.1265,0.0
-22.1165,0.0
-22.1065,0.0
-22.0965,0.0
-22.0865,0.0
-22.0765,0.0
-22.0665,0.0
-22.0565,0.0
-22.046499999999998,0.0
-22.0365,0.0
-22.0265,0.0
-22.0165,0.0
-22.0065,0.0
-21.9965,0.0
-21.9865,0.0
-21.976499999999998,0.0
-21.9665,0.0
-21.9565,0.0
-21.9465,0.0
-21.9365,0.0
-21.9265,0.0
-21.9165,0.0
-21.9065,0.0
-21.8965,0.0
-21.886499999999998,0.0
-21.8765,0.0
-21.8665,0.0
-21.8565,0.0
-21.8465,0.0
-21.8365,0.0
-21.8265,0.0
-21.8165,0.0
-21.8065,0.0
-21.796499999999998,0.0
-21.7865,0.0
-21.7765,0.0
-21.7665,0.0
-21.7565,0.0
-21.7465,0.0
-21.7365,0.0
-21.726499999999998,0.0
-21.7165,0.0
-21.7065,0.0
-21.6965,0.0
-21.6865,0.0
-21.6765,0.0
-21.6665,0.0
-21.6565,0.0
-21.6465,0.0
-21.636499999999998,0.0
-21.6265,0.0
-21.6165,0.0
-21.6065,0.0
-21.5965,0.0
-21.5865,0.0
-21.5765,0.0
-21.5665,0.0
-21.5565,0.0
-21.546499999999998,0.0
-21.5365,0.0
-21.5265,0.0
-21.5165,0.0
-21.5065,0.0
-21.4965,0.0
-21.4865,0.0
-21.476499999999998,0.0
-21.4665,0.0
-21.4565,0.0
-21.4465,0.0
-21.4365,0.0
-21.4265,0.0
-21.4165,0.0
-21.4065,0.0
-21.3965,0.0
-21.386499999999998,0.0
-21.3765,0.0
-21.3665,0.0
-21.3565,0.0
-21.3465,0.0
-21.3365,0.0
-21.3265,0.0
-21.3165,0.0
-21.3065,0.0
-21.296499999999998,0.0
-21.2865,0.0
-21.2765,0.0
-21.2665,0.0
-21.2565,0.0
-21.2465,0.0
-21.2365,0.0
-21.226499999999998,0.0
-21.2165,0.0
-21.2065,0.0
-21.1965,0.0
-21.1865,0.0
-21.1765,0.0
-21.1665,0.0
-21.1565,0.0
-21.1465,0.0
-21.136499999999998,0.0
-21.1265,0.0
-21.1165,0.0
-21.1065,0.0
-21.0965,0.0
-21.0865,0.0
-21.0765,0.0
-21.0665,0.0
-21.0565,0.0
-21.046499999999998,0.0
-21.0365,0.0
-21.0265,0.0
-21.0165,0.0
-21.0065,0.0
-20.9965,0.0
-20.9865,0.0
-20.976499999999998,0.0
-20.9665,0.0
-20.9565,0.0
-20.9465,0.0
-20.9365,0.0
-20.9265,0.0
-20.9165,0.0
-20.9065,0.0
-20.8965,0.0
-20.886499999999998,0.0
-20.8765,0.0
-20.8665,0.0
-20.8565,0.0
-20.8465,0.0
-20.8365,0.0
-20.8265,0.0
-20.8165,0.0
-20.8065,0.0
-20.796499999999998,0.0
-20.7865,0.0
-20.7765,0.0
-20.7665,0.0
-20.7565,0.0
-20.7465,0.0
-20.7365,0.0
-20.726499999999998,0.0
-20.7165,0.0
-20.7065,0.0
-20.6965,0.0
-20.6865,0.0
-20.6765,0.0
-20.6665,0.0
-20.6565,0.0
-20.6465,0.0
-20.636499999999998,0.0
-20.6265,0.0
-20.6165,0.0
-20.6065,0.0
-20.5965,0.0
-20.5865,0.0
-20.5765,0.0
-20.5665,0.0
-20.5565,0.0
-20.546499999999998,0.0
-20.5365,0.0
-20.5265,0.0
-20.5165,0.0
-20.5065,0.0
-20.4965,0.0
-20.4865,0.0
-20.476499999999998,0.0
-20.4665,0.0
-20.4565,0.0
-20.4465,0.0
-20.4365,0.0
-20.4265,0.0
-20.4165,0.0
-20.4065,0.0
-20.3965,0.0
-20.386499999999998,0.0
-20.3765,0.0
-20.3665,0.0
-20.3565,0.0
-20.3465,0.0
-20.3365,0.0
-20.3265,0.0
-20.3165,0.0
-20.3065,0.0
-20.296499999999998,0.0
-20.2865,0.0
-20.2765,0.0
-20.2665,0.0
-20.2565,0.0
-20.2465,0.0
-20.2365,0.0
-20.226499999999998,0.0
-20.2165,0.0
-20.2065,0.0
-20.1965,0.0
-20.1865,0.0
-20.1765,0.0
-20.1665,0.0
-20.1565,0.0
-20.1465,0.0
-20.136499999999998,0.0
-20.1265,0.0
-20.1165,0.0
-20.1065,0.0
-20.0965,0.0
-20.0865,0.0
-20.0765,0.0
-20.0665,0.0
-20.0565,0.0
-20.046499999999998,0.0
-20.0365,0.0
-20.0265,0.0
-20.0165,0.0
-20.0065,0.0
-19.9965,0.0
-19.9865,0.0
-19.976499999999998,0.0
-19.9665,0.0
-19.9565,0.0
-19.9465,0.0
-19.9365,0.0
-19.9265,0.0
-19.9165,0.0
-19.9065,0.0
-19.8965,0.0
-19.886499999999998,0.0
-19.8765,0.0
-19.8665,0.0
-19.8565,0.0
-19.8465,0.0
-19.8365,0.0
-19.8265,0.0
-19.8165,0.0
-19.8065,0.0
-19.796499999999998,0.0
-19.7865,0.0
-19.7765,0.0
-19.7665,0.0
-19.7565,0.0
-19.7465,0.0
-19.7365,0.0
-19.726499999999998,0.0
-19.7165,0.0
-19.7065,0.0
-19.6965,0.0
-19.6865,0.0
-19.6765,0.0
-19.6665,0.0
-19.6565,0.0
-19.6465,0.0
-19.636499999999998,0.0
-19.6265,0.0
-19.6165,0.0
-19.6065,0.0
-19.5965,0.0
-19.5865,0.0
-19.5765,0.0
-19.5665,0.0
-19.5565,0.0
-19.546499999999998,0.0
-19.5365,0.0
-19.5265,0.0
-19.5165,0.0
-19.5065,0.0
-19.4965,0.0
-19.4865,0.0
-19.476499999999998,0.0
-19.4665,0.0
-19.4565,0.0
-19.4465,0.0
-19.4365,0.0
-19.4265,0.0
-19.4165,0.0
-19.4065,0.0
-19.3965,0.0
-19.386499999999998,0.0
-19.3765,0.0
-19.3665,0.0
-19.3565,0.0
-19.3465,0.0
-19.3365,0.0
-19.3265,0.0
-19.3165,0.0
-19.3065,0.0
-19.296499999999998,0.0
-19.2865,0.0
-19.2765,0.0
-19.2665,0.0
-19.2565,0.0
-19.2465,0.0
-19.2365,0.0
-19.226499999999998,0.0
-19.2165,0.0
-19.2065,0.0
-19.1965,0.0
-19.1865,0.0
-19.1765,0.0
-19.1665,0.0
-19.1565,0.0
-19.1465,0.0
-19.136499999999998,0.0
-19.1265,0.0
-19.1165,0.0
-19.1065,0.0
-19.0965,0.0
-19.0865,0.0
-19.0765,0.0
-19.0665,0.0
-19.0565,0.0
-19.046499999999998,0.0
-19.0365,0.0
-19.0265,0.0
-19.0165,0.0
-19.0065,0.0
-18.9965,0.0
-18.9865,0.0
-18.976499999999998,0.0
-18.9665,0.0
-18.9565,0.0
-18.9465,0.0
-18.9365,0.0
-18.9265,0.0
-18.9165,0.0
-18.9065,0.0
-18.8965,0.0
-18.886499999999998,0.0
-18.8765,0.0
-18.8665,0.0
-18.8565,0.0
-18.8465,0.0
-18.8365,0.0
-18.8265,0.0
-18.8165,0.0
-18.8065,0.0
-18.796499999999998,0.0
-18.7865,0.0
-18.7765,0.0
-18.7665,0.0
-18.7565,0.0
-18.7465,0.0
-18.7365,0.0
-18.726499999999998,0.0
-18.7165,0.0
-18.7065,0.0
-18.6965,0.0
-18.6865,0.0
-18.6765,0.0
-18.6665,0.0
-18.6565,0.0
-18.6465,0.0
-18.636499999999998,0.0
-18.6265,0.0
-18.6165,0.0
-18.6065,0.0
-18.5965,0.0
-18.5865,0.0
-18.5765,0.0
-18.5665,0.0
-18.5565,0.0
-18.546499999999998,0.0
-18.5365,0.0
-18.5265,0.0
-18.5165,0.0
-18.5065,0.0
-18.4965,0.0
-18.4865,0.0
-18.476499999999998,0.0
-18.4665,0.0
-18.4565,0.0
-18.4465,0.0
-18.4365,0.0
-18.4265,0.0
-18.4165,0.0
-18.4065,0.0
-18.3965,0.0
-18.386499999999998,0.0
-18.3765,0.0
-18.3665,0.0
-18.3565,0.0
-18.3465,0.0
-18.3365,0.0
-18.3265,0.0
-18.3165,0.0
-18.3065,0.0
-18.296499999999998,0.0
-18.2865,0.0
-18.2765,0.0
-18.2665,0.0
-18.2565,0.0
-18.2465,0.0
-18.2365,0.0
-18.226499999999998,0.0
-18.2165,0.0
-18.2065,0.0
-18.1965,0.0
-18.1865,0.0
-18.1765,0.0
-18.1665,0.0
-18.1565,0.0
-18.1465,0.0
-18.136499999999998,0.0
-18.1265,0.0
-18.1165,0.0
-18.1065,0.0
-18.0965,0.0
-18.0865,0.0
-18.0765,0.0
-18.0665,0.0
-18.0565,0.0
-18.046499999999998,0.0
-18.0365,0.0
-18.0265,0.0
-18.0165,0.0
-18.0065,0.0
-17.9965,0.0
-17.9865,0.0
-17.976499999999998,0.0
-17.9665,0.0
-17.9565,0.0
-17.9465,0.0
-17.9365,0.0
-17.9265,0.0
-17.9165,0.0
-17.9065,0.0
-17.8965,0.0
-17.886499999999998,0.0
-17.8765,0.0
-17.8665,0.0
-17.8565,0.0
-17.8465,0.0
-17.8365,0.0
-17.8265,0.0
-17.8165,0.0
-17.8065,0.0
-17.796499999999998,0.0
-17.7865,0.0
-17.7765,0.0
-17.7665,0.0
-17.7565,0.0
-17.7465,0.0
-17.7365,0.0
-17.726499999999998,0.0
-17.7165,0.0
-17.7065,0.0
-17.6965,0.0
-17.6865,0.0
-17.6765,0.0
-17.6665,0.0
-17.6565,0.0
-17.6465,0.0
-17.636499999999998,0.0
-17.6265,0.0
-17.6165,0.0
-17.6065,0.0
-17.5965,0.0
-17.5865,0.0
-17.5765,0.0
-17.5665,0.0
-17.5565,0.0
-17.546499999999998,0.0
-17.5365,0.0
-17.5265,0.0
-17.5165,0.0
-17.5065,0.0
-17.4965,0.0
-17.4865,0.0
-17.476499999999998,0.0
-17.4665,0.0
-17.4565,0.0
-17.4465,0.0
-17.4365,0.0
-17.4265,0.0
-17.4165,0.0
-17.4065,0.0
-17.3965,0.0
-17.386499999999998,0.0
-17.3765,0.0
-17.3665,0.0
-17.3565,0.0
-17.3465,0.0
-17.3365,0.0
-17.3265,0.0
-17.3165,0.0
-17.3065,0.0
-17.296499999999998,0.0
-17.2865,0.0
-17.2765,0.0
-17.2665,0.0
-17.2565,0.0
-17.2465,0.0
-17.2365,0.0
-17.226499999999998,0.0
-17.2165,0.0
-17.2065,0.0
-17.1965,0.0
-17.1865,0.0
-17.1765,0.0
-17.1665,0.0
-17.1565,0.0
-17.1465,0.0
-17.136499999999998,0.0
-17.1265,0.0
-17.1165,0.0
-17.1065,0.0
-17.0965,0.0
-17.0865,0.0
-17.0765,0.0
-17.0665,0.0
-17.0565,0.0
-17.046499999999998,0.0
-17.0365,0.0
-17.0265,0.0
-17.0165,0.0
-17.0065,0.0
-16.9965,0.0
-16.9865,0.0
-16.976499999999998,0.0
-16.9665,0.0
-16.9565,0.0
-16.9465,0.0
-16.9365,0.0
-16.9265,0.0
-16.9165,0.0
-16.9065,0.0
-16.8965,0.0
-16.886499999999998,0.0
-16.8765,0.0
-16.8665,0.0
-16.8565,0.0
-16.8465,0.0
-16.8365,0.0
-16.8265,0.0
-16.8165,0.0
-16.8065,0.0
-16.796499999999998,0.0
-16.7865,0.0
-16.7765,0.0
-16.7665,0.0
-16.7565,0.0
-16.7465,0.0
-16.7365,0.0
-16.726499999999998,0.0
-16.7165,0.0
-16.7065,0.0
-16.6965,0.0
-16.6865,0.0
-16.6765,0.0
-16.6665,0.0
-16.6565,0.0
-16.6465,0.0
-16.636499999999998,0.0
-16.6265,0.0
-16.6165,0.0
-16.6065,0.0
-16.5965,0.0
-16.5865,0.0
-16.5765,0.0
-16.5665,0.0
-16.5565,0.0
-16.546499999999998,0.0
-16.5365,0.0
-16.5265,0.0
-16.5165,0.0
-16.5065,0.0
-16.4965,0.0
-16.4865,0.0
-16.476499999999998,0.0
-16.4665,0.0
-16.4565,0.0
-16.4465,0.0
-16.4365,0.0
-16.4265,0.0
-16.4165,0.0
-16.4065,0.0
-16.3965,0.0
-16.386499999999998,0.0
-16.3765,0.0
-16.3665,0.0
-16.3565,0.0
-16.3465,0.0
-16.3365,0.0
-16.3265,0.0
-16.3165,0.0
-16.3065,0.0
-16.296499999999998,0.0
-16.2865,0.0
-16.2765,0.0
-16.2665,0.0
-16.2565,0.0
-16.2465,0.0
-16.2365,0.0
-16.226499999999998,0.0
-16.2165,0.0
-16.2065,0.0
-16.1965,0.0
-16.1865,0.0
-16.1765,0.0
-16.1665,0.0
-16.1565,4.1e-24
-16.1465,8.58e-24
-16.136499999999998,1.77e-23
-16.1265,3.63e-23
-16.1165,7.35e-23
-16.1065,1.47e-22
-16.0965,2.99e-22
-16.0865,5.86e-22
-16.0765,1.14e-21
-16.0665,2.19e-21
-16.0565,4.16e-21
-16.046499999999998,7.82e-21
-16.0365,1.46e-20
-16.0265,2.68e-20
-16.0165,4.89e-20
-16.0065,8.81e-20
-15.996500000000001,1.57e-19
-15.9865,2.77e-19
-15.976499999999998,4.85e-19
-15.9665,8.38e-19
-15.956499999999998,1.43e-18
-15.9465,2.42e-18
-15.936499999999999,4.06e-18
-15.9265,1.14e-17
-15.9165,1.14e-16
-15.906500000000001,2.32e-16
-15.8965,4.72e-16
-15.886499999999998,9.52e-16
-15.8765,1.9e-15
-15.866499999999998,3.79e-15
-15.8565,7.46e-15
-15.846499999999999,1.48e-14
-15.836500000000001,2.87e-14
-15.8265,5.5e-14
-15.816500000000001,1.04e-13
-15.8065,1.96e-13
-15.796499999999998,3.63e-13
-15.7865,6.68e-13
-15.776499999999999,1.22e-12
-15.7665,2.19e-12
-15.756499999999999,3.9e-12
-15.746500000000001,6.89e-12
-15.7365,1.2e-11
-15.726499999999998,2.08e-11
-15.7165,3.55e-11
-15.706499999999998,6.01e-11
-15.6965,1.01e-10
-15.686499999999999,1.67e-10
-15.6765,2.73e-10
-15.6665,4.43e-10
-15.656500000000001,7.12e-10
-15.6465,1.13e-09
-15.636499999999998,1.78e-09
-15.6265,2.78e-09
-15.616499999999998,4.28e-09
-15.6065,6.53e-09
-15.596499999999999,9.87e-09
-15.586500000000001,1.48e-08
-15.5765,2.19e-08
-15.566500000000001,3.2e-08
-15.5565,4.65e-08
-15.546499999999998,6.69e-08
-15.5365,9.52e-08
-15.526499999999999,1.34e-07
-15.5165,1.87e-07
-15.506499999999999,2.59e-07
-15.496500000000001,3.55e-07
-15.4865,4.81e-07
-15.476499999999998,6.46e-07
-15.4665,8.6e-07
-15.456499999999998,1.13e-06
-15.4465,1.48e-06
-15.436499999999999,1.92e-06
-15.4265,2.46e-06
-15.4165,3.13e-06
-15.406500000000001,3.94e-06
-15.3965,4.93e-06
-15.386499999999998,6.1e-06
-15.3765,7.49e-06
-15.366499999999998,9.12e-06
-15.3565,1.1e-05
-15.346499999999999,1.32e-05
-15.336500000000001,1.57e-05
-15.3265,1.85e-05
-15.316500000000001,2.16e-05
-15.3065,2.5e-05
-15.296499999999998,2.88e-05
-15.2865,3.29e-05
-15.276499999999999,3.73e-05
-15.2665,4.2e-05
-15.256499999999999,4.7e-05
-15.246500000000001,5.22e-05
-15.2365,5.76e-05
-15.226499999999998,6.31e-05
-15.2165,6.87e-05
-15.206499999999998,7.44e-05
-15.1965,8e-05
-15.186499999999999,8.54e-05
-15.1765,9.08e-05
-15.1665,9.59e-05
-15.156500000000001,0.000101
-15.1465,0.000105
-15.136499999999998,0.000109
-15.1265,0.000113
-15.116499999999998,0.000116
-15.1065,0.000118
-15.096499999999999,0.00012
-15.086500000000001,0.000121
-15.0765,0.000121
-15.066500000000001,0.000121
-15.0565,0.000121
-15.046499999999998,0.000119
-15.0365,0.000117
-15.026499999999999,0.000115
-15.0165,0.000113
-15.006499999999999,0.00011
-14.996500000000001,0.000107
-14.9865,0.000105
-14.976499999999998,0.000103
-14.9665,0.000101
-14.956499999999998,0.0001
-14.9465,0.0001
-14.936499999999999,0.000101
-14.9265,0.000104
-14.9165,0.000108
-14.906500000000001,0.000114
-14.8965,0.000122
-14.886499999999998,0.000131
-14.8765,0.000143
-14.866499999999998,0.000157
-14.8565,0.000173
-14.846499999999999,0.000191
-14.836500000000001,0.000211
-14.8265,0.000233
-14.816500000000001,0.000257
-14.8065,0.000283
-14.796499999999998,0.00031
-14.7865,0.000339
-14.776499999999999,0.000369
-14.7665,0.000401
-14.756499999999999,0.000433
-14.746500000000001,0.000466
-14.7365,0.000499
-14.726499999999998,0.000533
-14.7165,0.000567
-14.706499999999998,0.000602
-14.6965,0.000636
-14.686499999999999,0.000669
-14.6765,0.000702
-14.6665,0.000734
-14.656500000000001,0.000765
-14.6465,0.000794
-14.636499999999998,0.000822
-14.6265,0.000847
-14.616499999999998,0.000871
-14.6065,0.000891
-14.596499999999999,0.000909
-14.586500000000001,0.000923
-14.5765,0.000934
-14.566500000000001,0.000941
-14.5565,0.000944
-14.546499999999998,0.000943
-14.5365,0.000939
-14.526499999999999,0.00093
-14.5165,0.000918
-14.506499999999999,0.000902
-14.496500000000001,0.000882
-14.4865,0.000859
-14.476499999999998,0.000832
-14.4665,0.000803
-14.456499999999998,0.000772
-14.4465,0.000738
-14.436499999999999,0.000703
-14.4265,0.000666
-14.4165,0.000629
-14.406500000000001,0.000592
-14.3965,0.000555
-14.386499999999998,0.00052
-14.3765,0.000486
-14.366499999999998,0.000455
-14.3565,0.000428
-14.346499999999999,0.000406
-14.336500000000001,0.000389
-14.3265,0.000379
-14.316500000000001,0.000376
-14.3065,0.000383
-14.296499999999998,0.000401
-14.2865,0.00043
-14.276499999999999,0.000473
-14.2665,0.00053
-14.256499999999999,0.000603
-14.246500000000001,0.000694
-14.2365,0.000803
-14.226499999999998,0.000932
-14.2165,0.00108
-14.206499999999998,0.00125
-14.1965,0.00144
-14.186499999999999,0.00164
-14.1765,0.00187
-14.1665,0.00211
-14.156500000000001,0.00236
-14.1465,0.00263
-14.136499999999998,0.0029
-14.1265,0.00318
-14.116499999999998,0.00346
-14.1065,0.00373
-14.096499999999999,0.00399
-14.086500000000001,0.00424
-14.0765,0.00447
-14.066500000000001,0.00469
-14.0565,0.00488
-14.046499999999998,0.00504
-14.0365,0.00518
-14.026499999999999,0.00529
-14.0165,0.00538
-14.006499999999999,0.00543
-13.996500000000001,0.00547
-13.9865,0.00548
-13.976499999999998,0.00547
-13.9665,0.00545
-13.956499999999998,0.00542
-13.9465,0.00538
-13.936499999999999,0.00533
-13.9265,0.00528
-13.9165,0.00524
-13.906500000000001,0.0052
-13.8965,0.00517
-13.886499999999998,0.00514
-13.8765,0.00513
-13.866499999999998,0.00513
-13.8565,0.00514
-13.846499999999999,0.00516
-13.836500000000001,0.00519
-13.8265,0.00524
-13.816500000000001,0.00529
-13.8065,0.00535
-13.796499999999998,0.00542
-13.7865,0.0055
-13.776499999999999,0.00559
-13.7665,0.00569
-13.756499999999999,0.00579
-13.746500000000001,0.0059
-13.7365,0.00602
-13.726499999999998,0.00615
-13.7165,0.00629
-13.706499999999998,0.00644
-13.6965,0.00661
-13.686499999999999,0.00678
-13.6765,0.00697
-13.6665,0.00716
-13.656500000000001,0.00736
-13.6465,0.00757
-13.636499999999998,0.00778
-13.6265,0.00799
-13.616499999999998,0.00819
-13.6065,0.00839
-13.596499999999999,0.00857
-13.586500000000001,0.00873
-13.5765,0.00887
-13.566500000000001,0.00899
-13.5565,0.00907
-13.546499999999998,0.00912
-13.5365,0.00912
-13.526499999999999,0.00909
-13.5165,0.00902
-13.506499999999999,0.00891
-13.496500000000001,0.00876
-13.4865,0.00858
-13.476499999999998,0.00836
-13.4665,0.00811
-13.456499999999998,0.00784
-13.4465,0.00755
-13.436499999999999,0.00724
-13.4265,0.00692
-13.4165,0.0066
-13.406500000000001,0.00629
-13.3965,0.00597
-13.386499999999998,0.00567
-13.3765,0.00539
-13.366499999999998,0.00512
-13.3565,0.00486
-13.346499999999999,0.00463
-13.336500000000001,0.00441
-13.3265,0.00422
-13.316500000000001,0.00405
-13.3065,0.00389
-13.296499999999998,0.00375
-13.2865,0.00362
-13.276499999999999,0.00351
-13.2665,0.0034
-13.256499999999999,0.00331
-13.246500000000001,0.00322
-13.2365,0.00314
-13.226499999999998,0.00306
-13.2165,0.00298
-13.206499999999998,0.0029
-13.1965,0.00282
-13.186499999999999,0.00274
-13.1765,0.00265
-13.1665,0.00256
-13.156500000000001,0.00247
-13.1465,0.00237
-13.136499999999998,0.00227
-13.1265,0.00216
-13.116499999999998,0.00205
-13.1065,0.00194
-13.096499999999999,0.00182
-13.086500000000001,0.0017
-13.0765,0.00157
-13.066500000000001,0.00145
-13.0565,0.00133
-13.046499999999998,0.00121
-13.0365,0.00109
-13.026499999999999,0.000976
-13.0165,0.000868
-13.006499999999999,0.000765
-12.996500000000001,0.000669
-12.9865,0.00058
-12.976499999999998,0.000499
-12.9665,0.000425
-12.956499999999998,0.000359
-12.9465,0.000301
-12.936499999999999,0.000249
-12.9265,0.000205
-12.9165,0.000167
-12.906500000000001,0.000135
-12.8965,0.000108
-12.886499999999998,8.51e-05
-12.8765,6.67e-05
-12.866499999999998,5.18e-05
-12.8565,3.98e-05
-12.846499999999999,3.03e-05
-12.836500000000001,2.29e-05
-12.8265,1.71e-05
-12.816500000000001,1.26e-05
-12.8065,9.23e-06
-12.796499999999998,6.68e-06
-12.7865,4.79e-06
-12.776499999999999,3.4e-06
-12.7665,2.39e-06
-12.756499999999999,1.67e-06
-12.746500000000001,1.15e-06
-12.7365,7.82e-07
-12.726499999999998,5.28e-07
-12.7165,3.53e-07
-12.706499999999998,2.33e-07
-12.6965,1.53e-07
-12.686499999999999,9.89e-08
-12.6765,6.34e-08
-12.6665,4.03e-08
-12.656500000000001,2.53e-08
-12.6465,1.57e-08
-12.636499999999998,9.68e-09
-12.6265,5.89e-09
-12.616499999999998,3.55e-09
-12.6065,2.12e-09
-12.596499999999999,1.25e-09
-12.586500000000001,7.31e-10
-12.5765,4.23e-10
-12.566500000000001,2.42e-10
-12.5565,1.37e-10
-12.546499999999998,7.68e-11
-12.5365,4.26e-11
-12.526499999999999,2.34e-11
-12.5165,1.27e-11
-12.506499999999999,6.83e-12
-12.496500000000001,3.63e-12
-12.4865,1.91e-12
-12.476499999999998,9.96e-13
-12.4665,5.13e-13
-12.456499999999998,2.61e-13
-12.4465,1.31e-13
-12.436499999999999,6.53e-14
-12.4265,3.13e-14
-12.4165,1.49e-14
-12.406500000000001,6.83e-15
-12.3965,2.92e-15
-12.386499999999998,8e-16
-12.3765,2.22e-16
-12.366499999999998,0.0
-12.3565,0.0
-12.346499999999999,0.0
-12.336500000000001,0.0
-12.3265,0.0
-12.316500000000001,0.0
-12.3065,0.0
-12.296499999999998,0.0
-12.2865,0.0
-12.276499999999999,0.0
-12.2665,0.0
-12.256499999999999,0.0
-12.246500000000001,0.0
-12.2365,0.0
-12.226499999999998,0.0
-12.2165,0.0
-12.206499999999998,0.0
-12.1965,0.0
-12.186499999999999,0.0
-12.1765,0.0
-12.1665,0.0
-12.156500000000001,0.0
-12.1465,0.0
-12.136499999999998,0.0
-12.1265,0.0
-12.116499999999998,0.0
-12.1065,0.0
-12.096499999999999,0.0
-12.086500000000001,0.0
-12.0765,0.0
-12.066500000000001,0.0
-12.0565,0.0
-12.046499999999998,0.0
-12.0365,0.0
-12.026499999999999,0.0
-12.0165,0.0
-12.006499999999999,0.0
-11.996500000000001,0.0
-11.9865,0.0
-11.976499999999998,0.0
-11.9665,0.0
-11.956499999999998,0.0
-11.9465,0.0
-11.936499999999999,0.0
-11.9265,0.0
-11.9165,0.0
-11.906500000000001,0.0
-11.8965,0.0
-11.886499999999998,0.0
-11.8765,0.0
-11.866499999999998,0.0
-11.8565,0.0
-11.846499999999999,0.0
-11.836500000000001,0.0
-11.8265,0.0
-11.816500000000001,0.0
-11.8065,0.0
-11.796499999999998,0.0
-11.7865,0.0
-11.776499999999999,0.0
-11.7665,0.0
-11.756499999999999,0.0
-11.746500000000001,0.0
-11.7365,0.0
-11.726499999999998,0.0
-11.7165,0.0
-11.706499999999998,0.0
-11.6965,0.0
-11.686499999999999,0.0
-11.6765,0.0
-11.6665,0.0
-11.656500000000001,0.0
-11.6465,0.0
-11.636499999999998,0.0
-11.6265,0.0
-11.616499999999998,0.0
-11.6065,0.0
-11.596499999999999,0.0
-11.586500000000001,0.0
-11.5765,0.0
-11.566500000000001,0.0
-11.5565,0.0
-11.546499999999998,0.0
-11.5365,0.0
-11.526499999999999,0.0
-11.5165,0.0
-11.506499999999999,0.0
-11.496500000000001,0.0
-11.4865,0.0
-11.476499999999998,0.0
-11.4665,0.0
-11.456499999999998,0.0
-11.4465,0.0
-11.436499999999999,0.0
-11.4265,0.0
-11.4165,0.0
-11.406500000000001,0.0
-11.3965,0.0
-11.386499999999998,0.0
-11.3765,0.0
-11.366499999999998,0.0
-11.3565,0.0
-11.346499999999999,0.0
-11.336500000000001,0.0
-11.3265,0.0
-11.3165,0.0
-11.3065,0.0
-11.2965,0.0
-11.2865,0.0
-11.2765,0.0
-11.266499999999999,0.0
-11.256499999999999,0.0
-11.2465,0.0
-11.2365,0.0
-11.2265,0.0
-11.2165,0.0
-11.2065,0.0
-11.1965,0.0
-11.186499999999999,0.0
-11.176499999999999,0.0
-11.1665,0.0
-11.1565,0.0
-11.1465,0.0
-11.1365,0.0
-11.1265,0.0
-11.1165,0.0
-11.106499999999999,0.0
-11.096499999999999,0.0
-11.0865,0.0
-11.0765,0.0
-11.0665,0.0
-11.0565,0.0
-11.0465,0.0
-11.0365,0.0
-11.0265,0.0
-11.016499999999999,0.0
-11.006499999999999,0.0
-10.9965,0.0
-10.9865,0.0
-10.9765,0.0
-10.9665,0.0
-10.9565,0.0
-10.9465,0.0
-10.936499999999999,0.0
-10.926499999999999,0.0
-10.9165,0.0
-10.9065,0.0
